MS SubClass,Lot Frontage,Lot Area,Lot Shape,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,Heating QC,Electrical,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Garage Yr Blt,Garage Finish,Garage Cars,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Fence,Mo Sold,SalePrice,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,Street_Pave,Alley_None,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_Inside,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 2_Feedr,Condition 2_PosA,Condition 2_PosN,Condition 2_RRNn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_2.5Fin,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Matl_CompShg,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_CBlock,Exterior 2nd_ImStucc,Exterior 2nd_Plywood,Exterior 2nd_Stucco,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Heating_GasW,Heating_Grav,Heating_Wall,Central Air_Y,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD ,Mas Vnr Type_CBlock,Exterior 1st_PreCast,Heating_GasA,Exterior 2nd_PreCast,Roof Matl_Roll,Sale Type_VWD,Exterior 2nd_Other,Roof Matl_Metal
20,65.0,7441,2,1,7,5,2006,2006,170.0,2,3,2,3,4,6,0.0,1461.0,1461.0,1,1,0,0,1486,0.0,0.0,2,0,3,1,2,1,0,2006.0,2,2.0,1,0,32,0,0,0,5,6,181000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80,88.0,15400,1,1,5,5,1961,1961,0.0,3,3,3,2,4,6,0.0,552.0,552.0,3,1,611,259,1774,0.0,0.0,2,0,4,1,3,1,1,1961.0,3,1.0,1,290,40,0,0,0,5,7,165000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,68.0,10544,2,3,5,5,1969,1969,0.0,3,3,3,3,2,3,476.0,388.0,864.0,3,1,615,0,1479,0.0,0.0,2,0,5,1,3,1,0,1969.0,1,1.0,1,287,0,280,0,0,5,4,161000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,85.0,10936,1,1,8,5,2006,2006,60.0,2,3,2,3,4,6,0.0,1504.0,1504.0,1,1,0,0,1504,0.0,0.0,2,0,3,1,2,1,0,2006.0,1,2.0,1,144,0,0,0,0,5,9,199000,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60,80.0,11316,1,1,7,5,2002,2003,44.0,2,3,2,3,4,1,624.0,193.0,817.0,1,1,1070,0,1894,1.0,0.0,2,1,4,1,2,1,1,2002.0,1,2.0,1,0,40,0,0,0,5,2,214900,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,72.0,8640,1,1,8,5,2006,2006,0.0,2,3,2,3,4,1,24.0,1254.0,1278.0,1,1,0,0,1278,0.0,0.0,2,0,2,1,2,1,0,2006.0,2,2.0,1,0,60,0,0,0,5,10,198600,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60,93.0,12090,1,1,8,5,1998,1998,650.0,2,3,2,3,4,6,0.0,1141.0,1141.0,2,1,1098,0,2263,0.0,0.0,2,1,4,1,2,1,1,1998.0,1,2.0,1,144,123,0,0,0,5,7,258000,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90,0.0,7939,1,1,7,5,2000,2000,23.0,3,3,1,3,4,1,820.0,348.0,1168.0,1,1,1619,0,2787,2.0,0.0,4,2,6,2,3,1,2,2000.0,1,4.0,1,312,0,0,0,0,5,10,269500,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,0.0,7750,1,1,7,5,2002,2002,0.0,2,3,2,3,4,6,0.0,707.0,707.0,1,1,707,0,1414,0.0,0.0,2,1,3,1,2,1,1,2002.0,1,2.0,1,100,35,0,0,0,5,4,176000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80,85.0,9350,1,1,6,7,1964,1991,108.0,3,3,2,3,1,5,270.0,452.0,1302.0,1,1,0,0,1302,0.0,1.0,2,0,3,1,2,2,0,1964.0,2,1.0,1,333,0,0,0,0,2,10,158000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0.0,7750,1,1,8,5,2002,2002,0.0,2,3,2,3,4,1,353.0,55.0,408.0,1,1,640,0,1419,1.0,0.0,2,1,3,1,2,1,1,2002.0,1,2.0,1,120,0,0,0,0,5,3,184100,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,128.0,13001,2,1,6,5,1971,1971,176.0,3,3,3,3,3,2,492.0,1012.0,1625.0,3,1,0,0,1220,0.0,1.0,2,0,2,1,3,1,1,1971.0,3,2.0,1,0,0,249,0,0,5,9,170000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80,0.0,13607,2,1,6,6,1986,1986,242.0,3,2,3,3,4,2,454.0,118.0,572.0,2,1,800,0,1982,1.0,0.0,2,1,3,1,3,1,1,1986.0,1,2.0,1,400,112,0,0,0,5,4,208000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120,0.0,4435,1,1,6,5,2003,2003,170.0,2,3,2,3,2,1,685.0,163.0,848.0,1,1,0,0,848,1.0,0.0,1,0,1,1,2,1,0,2003.0,1,2.0,1,140,0,0,0,0,5,5,140000,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120,44.0,3843,2,3,8,5,2007,2008,174.0,1,3,1,3,1,1,1476.0,120.0,1596.0,1,1,0,0,1648,1.0,1.0,2,0,2,1,1,1,1,2007.0,1,2.0,1,162,53,0,153,0,5,6,230000,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
120,65.0,5950,2,3,8,5,1989,1989,0.0,2,3,2,3,1,1,319.0,1018.0,1337.0,2,1,0,0,1337,1.0,0.0,2,0,2,1,2,1,1,1989.0,2,2.0,1,0,73,154,0,0,5,4,188500,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,80.0,12400,1,3,5,6,1940,1950,0.0,3,3,2,3,3,3,602.0,299.0,901.0,3,1,592,0,1717,0.0,0.0,1,1,2,1,3,1,1,1940.0,3,1.0,1,0,0,0,0,113,5,2,194000,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,75.0,10425,1,1,5,5,1956,1958,0.0,3,3,3,3,4,4,774.0,330.0,1104.0,2,1,0,0,1104,1.0,0.0,1,0,3,1,3,1,0,1956.0,2,1.0,1,0,0,0,0,0,5,4,133000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,0.0,16269,2,1,5,5,1978,1978,76.0,3,3,2,3,2,1,625.0,282.0,907.0,3,1,0,0,907,0.0,0.0,1,0,3,1,3,1,0,1978.0,3,1.0,1,72,0,0,0,0,2,7,140000,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,68.0,8998,2,1,7,5,2000,2000,120.0,2,3,2,3,3,1,527.0,255.0,782.0,1,1,870,0,1652,0.0,0.0,2,1,3,1,2,1,0,2000.0,2,2.0,1,0,70,0,0,0,5,6,207500,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,80.0,10400,1,1,6,7,1967,1997,256.0,3,3,3,3,4,6,0.0,932.0,932.0,2,1,1369,0,2640,0.0,0.0,2,1,5,1,2,1,1,1967.0,2,2.0,1,0,120,0,0,168,5,5,256900,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,60.0,10134,1,1,5,6,1940,1950,0.0,3,3,3,3,4,6,0.0,735.0,735.0,2,2,299,0,1034,0.0,0.0,1,0,2,1,3,1,0,1940.0,3,1.0,1,0,39,0,0,0,5,7,109000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90,64.0,7007,1,1,5,5,1979,1979,0.0,3,3,6,6,5,7,0.0,0.0,0.0,3,1,0,0,1513,0.0,0.0,2,0,4,2,3,1,0,1979.0,3,2.0,1,0,0,0,0,0,5,6,113722,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,78.0,11645,1,1,8,5,2005,2006,76.0,2,3,1,3,1,1,24.0,1474.0,1498.0,1,1,0,0,1498,0.0,0.0,2,0,3,1,2,1,1,2005.0,1,3.0,1,144,98,0,0,0,5,3,237000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,60.0,8250,1,1,5,7,1963,1963,0.0,3,3,3,3,4,2,288.0,765.0,1053.0,2,1,0,0,1053,1.0,0.0,1,0,3,1,2,1,0,1994.0,2,2.0,1,240,0,0,0,109,5,7,142100,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,0.0,11027,2,1,6,5,1954,1954,28.0,3,3,3,3,4,3,468.0,171.0,1178.0,2,1,0,0,1293,1.0,0.0,2,0,2,1,3,1,0,1954.0,2,2.0,1,280,0,0,0,0,5,5,149900,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,95.0,12350,1,1,9,5,2008,2008,450.0,1,3,1,3,2,1,1232.0,788.0,2020.0,1,1,0,0,2020,1.0,0.0,2,0,3,1,1,1,1,2008.0,2,3.0,1,192,98,0,0,0,5,5,404000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,0.0,18275,2,1,7,8,1962,1998,0.0,3,3,3,3,1,2,636.0,802.0,1438.0,3,1,548,0,2448,1.0,0.0,3,0,3,1,3,1,2,1962.0,2,2.0,1,520,102,0,0,0,5,9,277500,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,77.0,9206,1,1,6,5,1985,1985,336.0,2,3,2,3,4,6,0.0,741.0,741.0,3,1,755,0,1732,0.0,0.0,2,1,3,1,2,1,1,1985.0,1,2.0,1,192,46,0,0,0,5,6,178000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120,48.0,6240,1,1,8,5,2006,2006,176.0,2,3,2,3,4,1,863.0,461.0,1324.0,1,1,0,0,1324,1.0,0.0,2,0,2,1,2,1,1,2006.0,1,2.0,1,192,38,0,0,0,5,12,254000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,68.0,9656,1,1,2,2,1923,1970,0.0,3,4,4,4,4,6,0.0,678.0,678.0,3,1,0,0,832,0.0,0.0,1,0,2,1,3,1,1,1928.0,3,2.0,3,0,0,0,0,0,5,6,12789,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,63.0,7875,1,1,7,5,1995,1996,38.0,3,3,2,2,4,6,0.0,1237.0,1237.0,2,1,0,0,1253,0.0,0.0,2,0,3,1,3,1,1,1995.0,1,2.0,1,220,21,0,0,0,5,6,176000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,111.0,16259,1,1,9,5,2006,2006,370.0,3,3,1,2,2,6,0.0,1249.0,1249.0,1,1,1347,0,2596,0.0,0.0,3,1,4,1,2,1,0,2006.0,2,3.0,1,240,154,0,0,0,5,9,342643,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,0.0,6173,2,1,5,6,1967,1967,75.0,3,3,3,3,4,1,599.0,277.0,876.0,3,1,0,0,902,0.0,0.0,1,0,3,1,3,1,0,1967.0,3,1.0,1,0,0,0,0,0,2,8,125500,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,75.0,12890,2,1,6,5,1989,1989,128.0,3,3,2,3,4,6,0.0,1495.0,1495.0,1,1,0,0,1495,0.0,0.0,2,0,3,1,3,1,1,1989.0,3,2.0,1,252,0,192,0,0,5,7,150000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,84.0,10440,1,1,8,5,2007,2007,0.0,1,3,2,3,3,6,0.0,1574.0,1574.0,1,1,0,0,1584,0.0,0.0,2,0,2,1,1,1,1,2007.0,1,2.0,1,0,256,0,0,0,5,5,261329,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,63.0,7500,1,1,7,5,2004,2005,120.0,3,3,2,3,4,1,680.0,400.0,1080.0,1,1,0,0,1080,1.0,0.0,1,0,3,1,2,1,0,0.0,4,0.0,1,0,0,0,0,0,5,4,141000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,75.0,9532,1,1,4,6,1953,1953,0.0,3,3,3,3,4,3,595.0,156.0,1105.0,2,1,0,0,1647,1.0,0.0,1,0,3,1,3,2,1,1953.0,1,1.0,1,225,0,0,0,0,1,2,153000,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120,53.0,3922,1,1,7,5,2006,2007,72.0,2,3,1,3,2,6,0.0,1258.0,1258.0,1,1,0,0,1258,0.0,0.0,2,0,2,1,2,1,1,2007.0,1,3.0,1,144,16,0,0,0,5,6,172500,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70,60.0,8730,1,1,6,7,1915,2003,0.0,3,3,3,3,4,6,0.0,698.0,698.0,1,2,698,0,1396,0.0,0.0,1,0,3,1,3,1,0,2003.0,3,1.0,1,0,0,0,0,259,5,7,153575,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
